date,positive_count,positive_score,negative_count,negative_score,total_count,total_score
2017-03-03,80,0.6399999969,115,0.2821739141,195,0.3474766353
2017-03-04,10,0.7250000238,135,0.2737037047,145,0.3808139547
2017-03-05,40,0.7050000057,235,0.3244680861,275,0.4469811299
2017-03-06,325,0.6810769228,170,0.2282352941,495,0.5309230758
2017-03-07,395,0.6606329121,15,0.2566666603,410,0.331964288
2017-03-08,220,0.6645454561,35,0.2199999999,255,0.3219999982
2017-03-09,115,0.6226086979,255,0.3458823538,370,0.4388000014
2017-03-10,40,0.6762500033,145,0.344482759,185,0.4301562485
2017-03-11,65,0.6053846158,190,0.3447368443,255,0.3878823533
2017-03-12,50,0.7600000024,255,0.3488235276,305,0.4680281703
2017-03-13,275,0.6610909104,70,0.2692857136,345,0.4184042528
2017-03-14,335,0.6853731346,35,0.3971428531,370,0.3246874989
2017-03-15,175,0.6525714295,45,0.3744444466,220,0.4580555521
2017-03-16,350,0.6852857164,155,0.3590322567,505,0.4616363627
2017-03-17,270,0.6642592582,165,0.3106060622,435,0.4297560971
2017-03-18,5,0.5199999809,145,0.2572413804,150,0.3998863625
2017-03-19,85,0.7464705916,150,0.311666667,235,0.464444442
2017-03-20,180,0.6763888829,230,0.3328260859,410,0.5420652136
2017-03-21,365,0.6827397257,30,0.2499999966,395,0.3832894734
2017-03-22,140,0.669642855,30,0.3116666644,170,0.4645454545
2017-03-23,90,0.5983333356,165,0.2703030322,255,0.5882857144
2017-03-24,255,0.6194117665,270,0.380185184,525,0.5239603944
2017-03-25,25,0.5960000038,260,0.3196153843,285,0.5229999996
2017-03-26,105,0.6942857107,185,0.3005405402,290,0.4632653067
2017-03-27,160,0.6546874978,450,0.203111111,610,0.4664130411
2017-03-28,185,0.6310810801,55,0.3309090849,240,0.359999999
2017-03-29,175,0.6494285703,65,0.2853846152,240,0.4440000057
2017-03-30,385,0.6736363629,260,0.2638461533,645,0.4786666696
2017-03-31,95,0.6315789442,230,0.337391301,325,0.5337068968
2017-04-01,10,0.7000000179,155,0.3706451635,165,0.5757407415
2017-04-02,130,0.6926923096,250,0.2994000007,380,0.5163414653
2017-04-03,205,0.6643902427,195,0.2964102555,400,0.4339189184
2017-04-04,150,0.6433333337,20,0.2399999965,170,0.417272728
2017-04-05,260,0.6721153832,140,0.2964285713,400,0.5324999988
2017-04-06,175,0.6648571372,285,0.307368421,460,0.5773684233
2017-04-07,510,0.6285294084,165,0.2593939397,675,0.5522093027
2017-04-08,35,0.595714271,215,0.326976745,250,0.5617000007
2017-04-09,75,0.6386666735,225,0.2922222209,300,0.473437501
2017-04-10,275,0.6578181809,640,0.2441406253,915,0.5732000016
2017-04-11,125,0.636800001,50,0.2269999968,175,0.511799999
2017-04-12,250,0.629399997,55,0.3618181827,305,0.2885714229
2017-04-13,180,0.6536111153,240,0.3212499989,420,0.6330434801
2017-04-14,70,0.6007142833,185,0.235675675,255,0.4821739108
2017-04-15,5,0.5899999738,195,0.3435897441,200,0.5540944875
2017-04-16,105,0.6604761964,155,0.3258064501,260,0.442124999
2017-04-17,285,0.626666666,100,0.2160000005,385,0.3980000005
2017-04-18,185,0.6554054038,15,0.2733333409,200,0.353687944
2017-04-19,170,0.6423529422,45,0.2944444441,215,0.413749997
2017-04-20,370,0.6325675628,175,0.2954285699,545,0.5379411741
2017-04-21,155,0.6619354813,100,0.3374999987,255,0.412738094
2017-04-22,25,0.6860000134,180,0.2891666659,205,0.4683132508
2017-04-23,90,0.6633333299,225,0.3091111102,315,0.5184848489
2017-04-24,240,0.7081249965,170,0.297352941,410,0.5262992125
2017-04-25,230,0.6934782591,35,0.1771428582,265,0.4062068949
2017-04-26,200,0.705749999,25,0.2539999947,225,0.393333337
2017-04-27,605,0.6480991727,155,0.3364516122,760,0.4872222231
2017-04-28,220,0.6581818123,200,0.3029999981,420,0.4567346933
2017-04-29,20,0.574999988,450,0.1967777775,470,0.4422222226
2017-04-30,85,0.742352945,1330,0.2497744357,1415,0.5158947364
2017-05-01,290,0.6829310316,380,0.2959210521,670,0.4552499968
2017-05-02,190,0.6284210525,25,0.2959999993,215,0.4146086943
2017-05-03,130,0.6326923072,90,0.3011111103,220,0.3788235215
2017-05-04,105,0.64190476,195,0.279487179,300,0.5215384659
2017-05-05,20,0.6474999934,250,0.2957999996,270,0.5009708728
2017-05-06,10,0.7699999809,20,0.3149999995,30,0.3974193547
2017-05-07,65,0.7015384482,105,0.3457142867,170,0.5041573019
2017-05-08,120,0.6824999998,40,0.2662500017,160,0.5019403
2017-05-09,45,0.7977777852,5,0.07,50,0.374411764
2017-05-10,175,0.657999997,25,0.2460000038,200,0.3524999991
2017-05-11,265,0.642641505,145,0.2668965518,410,0.5506666707
2017-05-12,235,0.5999999921,30,0.3116666687,265,0.500652173
2017-05-13,20,0.572500005,145,0.2555172414,165,0.5438596476
2017-05-14,120,0.663333334,240,0.3093749996,360,0.4607142858
2017-05-15,65,0.6192307747,335,0.2816417896,400,0.5102520975
2017-05-16,220,0.6495454528,30,0.3366666598,250,0.471230768
2017-05-17,180,0.6741666678,35,0.3571428561,215,0.3891666729
2017-05-18,130,0.6180769228,115,0.3017391282,245,0.5743478222
2017-05-19,200,0.6477500021,170,0.3117647055,370,0.5622784786
2017-05-20,5,0.7300000191,160,0.3075000012,165,0.5118604633
2017-05-21,120,0.6575000013,150,0.26,270,0.3533846149
2017-05-22,250,0.6578000009,205,0.2841463399,455,0.3743152449
2017-05-23,175,0.6474285688,30,0.291666666,205,0.4287499975
2017-05-24,280,0.7226785687,40,0.3274999978,320,0.4199999943
2017-05-25,335,0.6610447729,210,0.3349999981,545,0.5154285728
2017-05-26,165,0.612727272,100,0.3064999972,265,0.5207216476
2017-05-27,25,0.5779999971,155,0.2335483865,180,0.4394318179
2017-05-28,95,0.6273684219,280,0.3014285717,375,0.5903333329
2017-05-29,210,0.6659523816,180,0.305555555,390,0.493809523
2017-05-30,235,0.6829787277,5,0.400000006,240,0.3933333323
2017-05-31,250,0.7171999979,35,0.3599999999,285,0.5366666541
2017-06-01,125,0.6980000019,205,0.3360975601,330,0.5749999914
2017-06-02,35,0.6085714272,145,0.3324137939,180,0.4550943396
2017-06-04,105,0.64238095,135,0.3399999997,240,0.6033333386
2017-06-05,65,0.6076923059,165,0.2518181809,230,0.4756249986
2017-06-06,115,0.643043471,170,0.3038235284,285,0.4842574232
2017-06-07,190,0.74236842,10,0.3100000024,200,0.4128947327
2017-06-08,105,0.6542857204,25,0.2780000009,130,0.430999998
2017-06-09,150,0.6833333333,110,0.3490909092,260,0.594193549
2017-06-10,20,0.674999997,80,0.3943750011,100,0.4163888895
2017-06-11,80,0.6312500052,195,0.2879487188,275,0.5023076912
2017-06-12,155,0.6577419331,105,0.2390476188,260,0.5016176482
2017-06-13,415,0.6665060211,75,0.3080000002,490,0.4262499999
2017-06-14,250,0.6283999968,5,0.349999994,255,0.463703704
2017-06-15,235,0.659148934,35,0.2728571434,270,0.3542857165
2017-06-16,60,0.5808333258,110,0.2845454532,170,0.5750000004
2017-06-17,15,0.6566666762,200,0.3529999977,215,0.5104347823
2017-06-18,95,0.6763157907,155,0.3183870949,250,0.5234545427
2017-06-19,140,0.690714283,125,0.3379999997,265,0.5483908027
2017-06-20,255,0.6888235246,95,0.2657894747,350,0.4973170715
2017-06-21,110,0.6913636354,5,0.1199999973,115,0.4524637674
2017-06-22,205,0.6634146324,40,0.3574999971,245,0.5483333319
2017-06-23,150,0.6379999995,165,0.240606059,315,0.555384616
2017-06-24,15,0.5699999928,150,0.3133333318,165,0.503012048
2017-06-25,85,0.616470589,190,0.30368421,275,0.5492105293
2017-06-26,195,0.6897435861,105,0.2642857172,300,0.5849350635
2017-06-27,145,0.718965516,120,0.3358333331,265,0.4441379314
2017-06-28,280,0.6841071408,20,0.2349999994,300,0.3558536574
2017-06-29,220,0.6524999995,55,0.226363639,275,0.3100000024
2017-06-30,120,0.7391666646,110,0.3154545446,230,0.5723076905
2017-07-01,15,0.6333333254,80,0.2899999984,95,0.4451428565
2017-07-02,70,0.6542857076,215,0.299069767,285,0.541025637
2017-07-03,265,0.6735849054,110,0.3722727265,375,0.5122077924
2017-07-04,270,0.6520370377,80,0.2675000025,350,0.4466666696
2017-07-05,290,0.7332758616,140,0.1867857155,430,0.558222222
2017-07-06,135,0.6903703698,155,0.226774194,290,0.6099999964
2017-07-07,580,0.6704310353,320,0.2609375007,900,0.522173917
2017-07-08,55,0.689090908,170,0.3250000013,225,0.5028301867
2017-07-09,85,0.72823529,245,0.2781632646,330,0.5645528428
2017-07-10,275,0.693999996,375,0.2670666663,650,0.5097530837
2017-07-11,250,0.6828000021,85,0.3176470571,335,0.5476388874
2017-07-12,245,0.69265306,50,0.2790000003,295,0.3877419332
2017-07-13,235,0.6448936183,185,0.3689189192,420,0.5225000065
2017-07-14,260,0.7076923091,170,0.2923529392,430,0.5818518519
2017-07-15,70,0.6464285765,155,0.2580645147,225,0.4472131125
2017-07-16,45,0.6477777825,180,0.3480555535,225,0.5497530828
2017-07-17,220,0.6565909101,285,0.280175438,505,0.4458333324
2017-07-18,305,0.611967213,45,0.2633333322,350,0.528225806
2017-07-19,145,0.6344827578,145,0.256896553,290,0.503703703
2017-07-20,135,0.6799999983,140,0.2882142847,275,0.3785714252
2017-07-21,100,0.6465000033,330,0.295757576,430,0.4632142873
2017-07-22,10,0.5550000072,200,0.3197500017,210,0.5547540957
2017-07-23,35,0.6585714306,80,0.2475000005,115,0.5664444431
2017-07-24,200,0.6605000004,105,0.291904765,305,0.5168686855
2017-07-25,175,0.6462857144,10,0.3999999911,185,0.5590909085
2017-07-26,205,0.6409756091,50,0.3020000003,255,0.5504999998
2017-07-27,560,0.655446423,150,0.2793333336,710,0.6333333254
2017-07-28,235,0.6921276577,120,0.2654166648,355,0.342619046
2017-07-29,40,0.6662499905,375,0.1849333348,415,0.5086904761
2017-07-30,140,0.6992857158,710,0.2948591535,850,0.4399152549
2017-07-31,120,0.6245833362,240,0.2647916654,360,0.5823913045
2017-08-01,145,0.6510344846,15,0.1933333327,160,0.4246052625
2017-08-02,100,0.6050000042,10,0.2849999964,110,0.5120418852
2017-08-03,125,0.6128000045,140,0.2225000001,265,0.4635714269
2017-08-04,40,0.6687500104,225,0.285777777,265,0.5618518496
2017-08-05,5,0.8199999928,275,0.2450909087,280,0.5632608673
2017-08-06,35,0.6157142861,155,0.2899999984,190,0.524761905
2017-08-07,140,0.6453571405,85,0.3400000016,225,0.524249999
2017-08-08,40,0.6462500021,15,0.2466666698,55,0.5161445782
2017-08-09,225,0.6408888883,40,0.383750001,265,0.4841284407
2017-08-10,200,0.6822500035,290,0.3174137922,490,0.4965217418
2017-08-11,60,0.640833338,185,0.278918915,245,0.3494736863
2017-08-13,65,0.7423076951,135,0.2692592599,200,0.5133333336
2017-08-14,120,0.6408333282,245,0.1957142868,365,0.4476377953
2017-08-15,135,0.6544444495,135,0.2670370392,270,0.4520289862
2017-08-16,95,0.6557894726,15,0.083333335,110,0.5190697666
2017-08-17,350,0.6675714305,60,0.2041666669,410,0.4648780517
2017-08-18,155,0.6012903221,215,0.2651162795,370,0.4774999991
2017-08-19,25,0.6720000029,55,0.2590909085,80,0.4488235304
2017-08-20,195,0.7135897432,190,0.2594736841,385,0.4971428575
2017-08-21,240,0.678124999,185,0.2767567562,425,0.4913559315
2017-08-22,165,0.6503030315,105,0.2323809514,270,0.3461206904
2017-08-23,170,0.694705886,10,0.4799999893,180,0.4538582644
2017-08-24,370,0.678243241,115,0.340869568,485,0.4762105247
2017-08-25,240,0.5893749992,130,0.2430769219,370,0.5372727202
2017-08-26,5,0.6899999976,95,0.266842105,100,0.6716666679
2017-08-27,100,0.6810000002,160,0.3200000008,260,0.4080769245
2017-08-28,320,0.6406249972,195,0.306666665,515,0.4289189192
2017-08-29,195,0.655128207,490,0.2971428568,685,0.3410666675
2017-08-30,175,0.6534285716,30,0.1566666669,205,0.434107144
2017-08-31,195,0.742820509,80,0.2975000027,275,0.4452000044
2017-09-01,125,0.6332000017,345,0.277536231,470,0.3900000006
2017-09-02,60,0.687500005,360,0.1609722219,420,0.4920000007
2017-09-03,40,0.7174999937,695,0.2076258994,735,0.4241860451
2017-09-04,160,0.7112500016,165,0.2469696956,325,0.3442222194
2017-09-05,210,0.6664285717,265,0.3132075485,475,0.501527778
2017-09-06,190,0.6544736828,45,0.1733333324,235,0.4143820247
2017-09-07,210,0.6295238109,45,0.2133333339,255,0.382051285
2017-09-08,100,0.6229999989,110,0.2018181797,210,0.083333335
2017-09-09,5,0.5299999714,260,0.1807692306,265,0.4840000015
2017-09-10,95,0.6163157821,135,0.2625925898,230,0.399701491
2017-09-11,205,0.6456097539,200,0.3044999991,405,0.5400000034
2017-09-12,165,0.6454545404,290,0.3248275855,455,0.3915789469
2017-09-13,175,0.6688571487,50,0.1429999989,225,0.5324299076
2017-09-14,310,0.6588709672,90,0.3099999987,400,0.4523076916
2017-09-15,155,0.6219354849,230,0.3152173906,385,0.6171428561
2017-09-16,20,0.5474999845,190,0.2578947357,210,0.5753225814
2017-09-17,110,0.7027272663,80,0.267499998,190,0.525270269
2017-09-18,255,0.6678431373,235,0.3536170207,490,0.5101923083
2017-09-19,355,0.6660563375,100,0.2994999999,455,0.5130303053
2017-09-20,220,0.6518181806,20,0.2574999938,240,0.5499999978
2017-09-21,250,0.6789999974,55,0.2254545467,305,0.3932191776
2017-09-22,140,0.665,155,0.3354838684,295,0.2328571427
2017-09-23,5,0.7799999714,190,0.242894734,195,0.5105555569
2017-09-24,115,0.6795652172,230,0.3150000009,345,0.4522556373
2017-09-25,315,0.7065079345,190,0.3531578967,505,0.3345945951
2017-09-26,260,0.6642307685,75,0.3666666664,335,0.2972988507
2017-09-27,175,0.645142857,15,0.2033333344,190,0.5155555529
2017-09-28,230,0.663478263,50,0.3219999999,280,0.4157692322
2017-09-29,55,0.7072727301,75,0.3546666667,130,0.4671428596
2017-09-30,10,0.5799999833,145,0.2710344818,155,0.4505882327
2017-10-01,10,0.6450000107,185,0.3245945925,195,0.5037037038
2017-10-02,30,0.7083333433,140,0.3585714273,170,0.3977659575
2017-10-03,10,0.5399999917,50,0.3580000028,60,0.4916923057
2017-10-04,30,0.7366666694,45,0.3844444421,75,0.47097561
2017-10-05,15,0.6433333158,30,0.321666669,45,0.4012820505
2017-10-06,5,0.6200000048,25,0.3099999994,30,0.1781818145
2017-10-07,15,0.7399999897,5,0.4099999964,20,0.4672972928
2017-10-08,75,0.6146666646,20,0.257500004,95,0.4709195388
2017-10-09,165,0.6393939401,10,0.2400000021,175,0.438028166
2017-10-10,240,0.683124998,30,0.2350000013,270,0.5429411799
2017-10-11,315,0.6671428586,10,0.2649999931,325,0.5272477059
2017-10-12,255,0.7158823551,5,0.1000000015,260,0.4954901967
2017-10-13,475,0.6922105262,65,0.3499999958,540,0.4024999891
2017-10-14,50,0.6819999933,195,0.300512817,245,0.5436363598
2017-10-15,90,0.7055555615,235,0.2397872323,325,0.542195121
2017-10-16,165,0.6287878788,150,0.3046666652,315,0.5185321088
2017-10-17,235,0.64255319,595,0.268571429,830,0.4796666666
2017-10-18,195,0.6623076934,80,0.2831250002,275,0.538295454
2017-10-19,255,0.6519607773,40,0.3575000018,295,0.5609302326
2017-10-20,160,0.6446874999,280,0.3166071434,440,0.3474999936
2017-10-21,15,0.6033333341,155,0.2970967734,170,0.571212121
2017-10-22,95,0.728421058,105,0.3142857121,200,0.6388461522
2017-10-23,250,0.6473999953,270,0.2592592581,520,0.5234567893
2017-10-24,190,0.6692105249,90,0.291111108,280,0.4804166654
2017-10-25,170,0.6535294161,5,0.270000011,175,0.548108109
2017-10-26,465,0.6183870967,30,0.3216666629,495,0.5409523838
2017-10-27,140,0.6296428527,155,0.3012903219,295,0.419999995
2017-10-28,10,0.5849999785,170,0.3261764703,180,0.4025000045
2017-10-29,110,0.62545454,180,0.2936111115,290,0.5272727324
2017-10-30,305,0.6754098368,430,0.3197674417,735,0.4966666599
2017-10-31,860,0.6311627886,185,0.3164864883,1045,0.5450000033
2017-11-01,550,0.6509999985,25,0.2939999983,575,0.4819999903
2017-11-02,575,0.6435652168,50,0.3259999961,625,0.290000002
2017-11-03,195,0.6584615356,195,0.3051282038,390,0.5499999911
2017-11-04,10,0.699999988,820,0.3268902439,830,0.5824999982
2017-11-05,65,0.6630769234,410,0.3209756088,475,0.557608695
2017-11-06,220,0.6356818202,320,0.3090624995,540,0.5116091927
2017-11-07,120,0.6362500042,185,0.304864864,305,0.4845454546
2017-11-08,175,0.6671428544,20,0.2100000009,195,0.5635802477
2017-11-09,185,0.6764864825,70,0.3157142853,255,0.4566355143
2017-11-10,110,0.6704545455,170,0.3232352944,280,0.4365384591
2017-11-11,10,0.7400000095,120,0.2575000009,130,0.5984615431
2017-11-12,135,0.6866666697,130,0.3223076921,265,0.4323595509
2017-11-13,120,0.6845833287,165,0.2906060621,285,0.505256409
2017-11-14,195,0.6328205176,125,0.3755999978,320,0.5405
2017-11-15,265,0.6532075484,5,0.4399999976,270,0.449999996
2017-11-16,680,0.6586764709,50,0.2130000003,730,0.5173999989
2017-11-17,270,0.6437037035,90,0.3405555549,360,0.5200000033
2017-11-18,65,0.6823076927,195,0.2935897435,260,0.6308000028
2017-11-19,130,0.706923077,215,0.3267441836,345,0.5149382685
2017-11-20,180,0.717222222,310,0.3509677416,490,0.507222221
2017-11-21,140,0.7782142865,185,0.3499999992,325,0.4684285738
2017-11-22,225,0.6626666625,35,0.335714287,260,0.474916201
2017-11-23,165,0.6763636289,45,0.3411111087,210,0.4513846145
2017-11-24,115,0.6673913028,135,0.2988888876,250,0.37714285
2017-11-26,190,0.6852631553,110,0.3245454562,300,0.5318749947
2017-11-27,115,0.7134782594,250,0.3077999984,365,0.531
2017-11-28,225,0.6048888842,200,0.2930000003,425,0.4826488085
2017-11-29,325,0.654615383,110,0.3504545488,435,0.5100520821
2017-11-30,200,0.6680000052,25,0.2299999997,225,0.5239664799
2017-12-01,85,0.645294123,45,0.4277777738,130,0.4863157876
2017-12-02,25,0.6620000243,380,0.2259210538,405,0.37333333
2017-12-03,90,0.6583333313,540,0.2702777784,630,0.4829629629
2017-12-04,105,0.6780952329,350,0.2637142861,455,0.4994871807
2017-12-05,150,0.6326666653,225,0.2291111114,375,0.446875003
2017-12-06,210,0.6616666672,185,0.2891891881,395,0.520163933
2017-12-07,200,0.6750000015,20,0.1949999966,220,0.4945714271
2017-12-08,80,0.700000003,65,0.2853846156,145,0.5136170201
2017-12-09,10,0.8149999976,230,0.2893478257,240,0.6400000056
2017-12-10,75,0.6333333294,360,0.2272222237,435,0.5586486509
2017-12-11,170,0.6976470579,215,0.2744186055,385,0.5371428542
2017-12-12,250,0.654799999,180,0.2883333338,430,0.4632051305
2017-12-13,165,0.6390909047,85,0.2864705894,250,0.5069791662
2017-12-14,175,0.6599999973,20,0.2050000029,195,0.5623232324
2017-12-15,170,0.697941177,70,0.2135714303,240,0.5242857138
2017-12-16,140,0.696071425,240,0.2295833331,380,0.5610000007
2017-12-17,140,0.6864285746,210,0.3535714301,350,0.6128571421
2017-12-18,185,0.685135133,105,0.2961904728,290,0.5379365073
2017-12-19,145,0.6551724056,135,0.2944444437,280,0.5786000011
2017-12-20,425,0.6769411788,70,0.3185714294,495,0.475894734
2017-12-21,285,0.6892982439,15,0.3666666647,300,0.466301367
2017-12-22,185,0.6575675671,10,0.375,195,0.5124444453
2017-12-23,10,0.6299999952,160,0.3450000002,170,0.2299999997
2017-12-24,10,0.599999994,225,0.3446666688,235,0.635957444
2017-12-25,50,0.725999999,290,0.2922413803,340,0.3391919198
2017-12-26,75,0.6886666695,245,0.233265304,320,0.3686928095
2017-12-27,130,0.6857692347,150,0.2983333355,280,0.4519259253
2017-12-28,195,0.6841025658,90,0.1416666682,285,0.4356470614
2017-12-29,100,0.7450000048,25,0.1260000028,125,0.4012962972
2017-12-31,25,0.6580000043,60,0.1916666656,85,0.4544444564
2018-01-01,50,0.7679999948,135,0.2722222209,185,0.5019354828
2018-01-02,140,0.6471428509,200,0.313499999,340,0.4111940279
2018-01-03,105,0.6166666661,190,0.2760526291,295,0.3464705889
2018-01-04,130,0.6453846143,50,0.2759999968,180,0.465764707
2018-01-05,75,0.6259999911,25,0.311999993,100,0.4918421063
2018-01-06,10,0.7450000048,15,0.2366666626,25,0.486969699
2018-01-07,70,0.6492857082,15,0.3433333387,85,0.4083333345
2018-01-08,150,0.698333337,110,0.2199999991,260,0.430689654
2018-01-09,190,0.6813157891,195,0.2217948721,385,0.423658536
2018-01-10,120,0.694583332,115,0.2556521744,235,0.5172826089
2018-01-11,105,0.6619047608,95,0.3063157882,200,0.5057407367
2018-01-12,65,0.6823076927,20,0.3024999928,85,0.5008064498
2018-01-13,5,0.7400000095,25,0.3320000019,30,0.5872916673
2018-01-14,80,0.661250003,125,0.3247999971,205,0.6641935447
2018-01-15,175,0.6342857139,75,0.3026666649,250,0.6656666696
2018-01-16,215,0.6516279093,185,0.3216216213,400,0.5273913031
2018-01-17,190,0.6510526271,100,0.299999999,290,0.4663513494
2018-01-18,95,0.6521052655,30,0.3433333337,125,0.5209090927
2018-01-19,35,0.645714283,35,0.2957142879,70,0.4784905641
2018-01-21,15,0.7066666683,120,0.2974999986,135,0.4967164187
2018-01-22,140,0.6882142808,180,0.316111111,320,0.1905000009
2018-01-23,95,0.7036842076,120,0.3229166643,215,0.2614285717
2018-01-24,125,0.67,95,0.3178947384,220,0.4345454536
2018-01-25,185,0.6518918936,90,0.2522222216,275,0.4209523811
2018-01-26,170,0.6276470563,15,0.1733333332,185,0.4601515161
2018-01-27,15,0.649999996,10,0.3699999899,25,0.4827272724
2018-01-28,25,0.6919999957,145,0.3127586186,170,0.5886666688
2018-01-29,45,0.718888885,100,0.2484999998,145,0.311999993
2018-01-30,55,0.70636364,230,0.2449999985,285,0.5000000012
2018-01-31,130,0.6588461537,440,0.1988636366,570,0.6699999972
2018-02-01,16,0.5768749975,250,0.2534000004,266,0.4591999961
2018-02-02,10,0.6289999962,35,0.2614285664,45,0.36
2018-02-03,3,0.6800000072,10,0.4050000012,13,0.4624489792
2018-02-04,19,0.6505263165,85,0.2147058865,104,0.4473529365
2018-02-05,17,0.6552941168,50,0.3160000026,67,0.449999997
2018-02-06,15,0.609333332,70,0.2735714282,85,0.5657894697
2018-02-07,16,0.6068750024,23,0.2956521744,39,0.5285454552
2018-02-08,23,0.6604347851,16,0.3349999997,39,0.5741509426
